id_participant,condition,uncertaintyCondition,backgroundCondition,experiment_phase,round,trial,correct,completed_by,reaction_time,category,category_selected,category_id,category_selected_id,trained,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round
120,uncertainty_radar,uncertainty,radar,monitoring,1,10,0,TIMEOUT,,"","",,,,1572,2,FRIEND,,,,,,2,6,ASSUMED_HOSTILE,650,178,0,1,FALSE,2,6,,6,1,0,3,2,5,7,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,11,1,CLICKED,1238,"","",,,,1206,6,ASSUMED_HOSTILE,,640,219,3,NEUTRAL,2,3,NEUTRAL,640,219,0,1,FALSE,6,3,2,6,2,0,3,2,5,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,12,1,CLICKED,1039,"","",,,,559,6,ASSUMED_HOSTILE,,101,437,3,NEUTRAL,18,3,NEUTRAL,101,437,0,1,FALSE,6,3,18,6,3,0,3,2,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,13,0,TIMEOUT,,"","",,,,636,1,UNKNOWN,,,,,,3,4,HOSTILE,532,369,0,1,FALSE,1,4,,7,3,0,2,2,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,14,1,CLICKED,1401,"","",,,,1331,2,FRIEND,,430,401,4,HOSTILE,6,4,HOSTILE,430,401,0,1,FALSE,2,4,6,8,3,0,2,1,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,15,0,TIMEOUT,,"","",,,,971,5,ASSUMED_FRIEND,,,,,,13,4,HOSTILE,289,456,0,1,FALSE,5,4,,9,3,0,2,1,4,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,16,1,CLICKED,925,"","",,,,1457,6,ASSUMED_HOSTILE,,493,266,2,FRIEND,19,2,FRIEND,493,266,0,1,FALSE,6,2,19,9,3,0,2,2,4,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,17,0,TIMEOUT,,"","",,,,594,1,UNKNOWN,,,,,,4,2,FRIEND,49,414,0,1,FALSE,1,2,,9,3,0,1,3,4,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,18,0,TIMEOUT,,"","",,,,1524,5,ASSUMED_FRIEND,,,,,,14,1,UNKNOWN,215,556,0,1,FALSE,5,1,,9,3,0,2,3,3,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,19,1,CLICKED,1166,"","",,,,1771,5,ASSUMED_FRIEND,,211,469,6,ASSUMED_HOSTILE,15,6,ASSUMED_HOSTILE,211,469,0,1,FALSE,5,6,15,9,3,0,2,3,2,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,20,1,CLICKED,1004,"","",,,,1330,5,ASSUMED_FRIEND,,334,478,1,UNKNOWN,16,1,UNKNOWN,334,478,0,1,FALSE,5,1,16,9,3,0,3,3,1,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,21,1,CLICKED,964,"","",,,,506,5,ASSUMED_FRIEND,,552,147,4,HOSTILE,17,4,HOSTILE,552,147,0,1,FALSE,5,4,17,10,3,0,3,3,0,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,22,0,CLICKED,1388,"","",,,,1065,3,NEUTRAL,,475,334,4,HOSTILE,2,5,ASSUMED_FRIEND,557,415,0,1,FALSE,3,5,6,10,2,0,3,3,1,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,23,0,CLICKED,33,"","",,,,1624,1,UNKNOWN,,533,196,6,ASSUMED_HOSTILE,5,6,ASSUMED_HOSTILE,482,487,0,1,FALSE,1,6,22,10,2,0,2,3,1,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,24,0,TIMEOUT,,"","",,,,1660,5,ASSUMED_FRIEND,,,,,,2,6,ASSUMED_HOSTILE,496,510,0,1,FALSE,5,6,,10,2,0,2,3,0,7,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,25,1,CLICKED,1152,"","",,,,638,1,UNKNOWN,,436,434,5,ASSUMED_FRIEND,14,5,ASSUMED_FRIEND,436,434,0,1,FALSE,1,5,14,10,2,0,1,3,1,7,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,26,1,CLICKED,913,"","",,,,1724,6,ASSUMED_HOSTILE,,399,551,2,FRIEND,2,2,FRIEND,399,551,0,1,FALSE,6,2,2,10,2,0,1,4,1,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,27,0,TIMEOUT,,"","",,,,1980,6,ASSUMED_HOSTILE,,,,,,5,5,ASSUMED_FRIEND,431,197,0,1,FALSE,6,5,,10,2,0,1,4,2,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,28,0,TIMEOUT,,"","",,,,980,4,HOSTILE,,,,,,0,1,UNKNOWN,477,545,0,1,FALSE,4,1,,9,2,0,2,4,2,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,29,0,TIMEOUT,,"","",,,,1078,2,FRIEND,,,,,,2,3,NEUTRAL,167,456,0,1,FALSE,2,3,,9,3,0,2,3,2,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,1,30,0,TIMEOUT,,"","",,,,1421,5,ASSUMED_FRIEND,,,,,,5,3,NEUTRAL,387,146,0,1,FALSE,5,3,,9,4,0,2,3,1,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,1,0,TIMEOUT,,"","",,,,1205,1,UNKNOWN,,,,,,0,3,NEUTRAL,276,562,0,1,FALSE,1,3,,2,3,0,5,2,6,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,2,0,TIMEOUT,,"","",,,,1529,1,UNKNOWN,,,,,,1,2,FRIEND,495,270,0,1,FALSE,1,2,,2,3,0,4,3,6,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,3,1,CLICKED,1064,"","",,,,522,5,ASSUMED_FRIEND,,272,254,2,FRIEND,12,2,FRIEND,272,254,0,1,FALSE,5,2,12,2,3,0,4,4,5,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,4,0,TIMEOUT,,"","",,,,1354,6,ASSUMED_HOSTILE,,,,,,18,4,HOSTILE,280,521,0,1,FALSE,6,4,,3,3,0,4,4,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,5,0,TIMEOUT,,"","",,,,1414,5,ASSUMED_FRIEND,,,,,,13,1,UNKNOWN,232,291,0,1,FALSE,5,1,,3,3,0,5,4,4,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,6,0,TIMEOUT,,"","",,,,1633,1,UNKNOWN,,,,,,2,6,ASSUMED_HOSTILE,442,583,0,1,FALSE,1,6,,3,3,0,4,4,4,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,7,0,TIMEOUT,,"","",,,,1722,6,ASSUMED_HOSTILE,,,,,,2,1,UNKNOWN,366,675,0,1,FALSE,6,1,,3,3,0,5,4,4,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,8,0,TIMEOUT,,"","",,,,1483,1,UNKNOWN,,,,,,2,4,HOSTILE,457,513,0,1,FALSE,1,4,,4,3,0,4,4,4,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,9,0,CLICKED,1301,"","",,,,1265,1,UNKNOWN,,276,373,1,UNKNOWN,3,6,ASSUMED_HOSTILE,256,456,0,1,FALSE,1,6,13,4,3,0,3,4,4,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,10,0,TIMEOUT,,"","",,,,1111,6,ASSUMED_HOSTILE,,,,,,3,5,ASSUMED_FRIEND,355,532,0,1,FALSE,6,5,,4,3,0,3,4,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,11,1,CLICKED,1020,"","",,,,1278,6,ASSUMED_HOSTILE,,360,242,4,HOSTILE,19,4,HOSTILE,360,242,0,1,FALSE,6,4,19,5,3,0,3,4,5,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,12,0,TIMEOUT,,"","",,,,1517,1,UNKNOWN,,,,,,4,3,NEUTRAL,381,278,0,1,FALSE,1,3,,5,4,0,2,4,5,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,13,1,CLICKED,983,"","",,,,547,4,HOSTILE,,263,564,6,ASSUMED_HOSTILE,2,6,ASSUMED_HOSTILE,263,564,0,1,FALSE,4,6,2,4,4,0,2,4,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,14,0,TIMEOUT,,"","",,,,1498,6,ASSUMED_HOSTILE,,,,,,2,4,HOSTILE,447,481,0,1,FALSE,6,4,,5,4,0,2,4,5,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,15,0,TIMEOUT,,"","",,,,836,1,UNKNOWN,,,,,,5,5,ASSUMED_FRIEND,378,620,0,1,FALSE,1,5,,5,4,0,1,4,6,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,16,0,TIMEOUT,,"","",,,,1192,6,ASSUMED_HOSTILE,,,,,,20,2,FRIEND,120,550,0,1,FALSE,6,2,,5,4,0,1,5,6,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,17,0,TIMEOUT,,"","",,,,1752,1,UNKNOWN,,,,,,13,3,NEUTRAL,432,354,0,1,FALSE,1,3,,5,5,0,0,5,6,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,18,0,TIMEOUT,,"","",,,,1864,5,ASSUMED_FRIEND,,,,,,3,2,FRIEND,559,-1,0,1,FALSE,5,2,,5,5,0,0,6,5,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,19,0,TIMEOUT,,"","",,,,1579,3,NEUTRAL,,,,,,0,1,UNKNOWN,203,552,0,1,FALSE,3,1,,5,4,0,1,6,5,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,20,0,TIMEOUT,,"","",,,,612,6,ASSUMED_HOSTILE,,,,,,21,3,NEUTRAL,343,467,0,1,FALSE,6,3,,5,5,0,1,6,5,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,21,1,CLICKED,1068,"","",,,,1912,2,FRIEND,,541,319,5,ASSUMED_FRIEND,1,5,ASSUMED_FRIEND,541,319,0,1,FALSE,2,5,1,5,5,0,1,5,6,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,22,0,TIMEOUT,,"","",,,,1856,5,ASSUMED_FRIEND,,,,,,1,6,ASSUMED_HOSTILE,472,329,0,1,FALSE,5,6,,5,5,0,1,5,5,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,23,0,TIMEOUT,,"","",,,,1111,5,ASSUMED_FRIEND,,,,,,5,3,NEUTRAL,392,116,0,1,FALSE,5,3,,5,6,0,1,5,4,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,24,0,TIMEOUT,,"","",,,,1114,2,FRIEND,,,,,,3,1,UNKNOWN,327,313,0,1,FALSE,2,1,,5,6,0,2,4,4,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,25,0,TIMEOUT,,"","",,,,550,6,ASSUMED_HOSTILE,,,,,,1,5,ASSUMED_FRIEND,679,602,0,1,FALSE,6,5,,5,6,0,2,4,5,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,26,1,CLICKED,1166,"","",,,,1674,5,ASSUMED_FRIEND,,613,562,3,NEUTRAL,1,3,NEUTRAL,613,562,0,1,FALSE,5,3,1,5,7,0,2,4,4,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,27,0,TIMEOUT,,"","",,,,603,1,UNKNOWN,,,,,,0,2,FRIEND,204,364,0,1,FALSE,1,2,,5,7,0,1,5,4,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,28,0,TIMEOUT,,"","",,,,1314,5,ASSUMED_FRIEND,,,,,,14,1,UNKNOWN,196,596,0,1,FALSE,5,1,,5,7,0,2,5,3,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,29,0,TIMEOUT,,"","",,,,1289,6,ASSUMED_HOSTILE,,,,,,22,1,UNKNOWN,509,408,0,1,FALSE,6,1,,5,7,0,3,5,3,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,2,30,0,TIMEOUT,,"","",,,,1516,4,HOSTILE,,,,,,2,5,ASSUMED_FRIEND,516,377,0,1,FALSE,4,5,,4,7,0,3,5,4,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,1,0,TIMEOUT,,"","",,,,1501,5,ASSUMED_FRIEND,,,,,,12,1,UNKNOWN,572,564,0,1,FALSE,5,1,,2,2,0,7,2,5,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,2,0,TIMEOUT,,"","",,,,1480,1,UNKNOWN,,,,,,0,5,ASSUMED_FRIEND,293,558,0,1,FALSE,1,5,,2,2,0,6,2,6,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,3,0,TIMEOUT,,"","",,,,1867,5,ASSUMED_FRIEND,,,,,,0,2,FRIEND,479,553,0,1,FALSE,5,2,,2,2,0,6,3,5,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,4,1,CLICKED,2118,"","",,,,1461,6,ASSUMED_HOSTILE,,581,344,4,HOSTILE,18,4,HOSTILE,581,344,0,1,FALSE,6,4,18,3,2,0,6,3,5,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,5,0,TIMEOUT,,"","",,,,1047,5,ASSUMED_FRIEND,,,,,,13,4,HOSTILE,111,442,0,1,FALSE,5,4,,4,2,0,6,3,4,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,6,0,TIMEOUT,,"","",,,,1036,5,ASSUMED_FRIEND,,,,,,14,6,ASSUMED_HOSTILE,506,391,0,1,FALSE,5,6,,4,2,0,6,3,3,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,7,1,CLICKED,2111,"","",,,,794,1,UNKNOWN,,476,402,3,NEUTRAL,1,3,NEUTRAL,476,402,0,1,FALSE,1,3,1,4,3,0,5,3,3,6,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,8,1,CLICKED,342,"","",,,,1573,6,ASSUMED_HOSTILE,,279,509,3,NEUTRAL,14,3,NEUTRAL,279,509,0,1,FALSE,6,3,14,4,4,0,5,3,3,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,9,0,TIMEOUT,,"","",,,,588,1,UNKNOWN,,,,,,2,2,FRIEND,599,149,0,1,FALSE,1,2,,4,4,0,4,4,3,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,10,0,TIMEOUT,,"","",,,,1861,1,UNKNOWN,,,,,,3,2,FRIEND,472,365,0,1,FALSE,1,2,,4,4,0,3,5,3,5,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,11,0,TIMEOUT,,"","",,,,1287,6,ASSUMED_HOSTILE,,,,,,19,1,UNKNOWN,275,64,0,1,FALSE,6,1,,4,4,0,4,5,3,4,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,12,0,TIMEOUT,,"","",,,,866,6,ASSUMED_HOSTILE,,,,,,20,3,NEUTRAL,403,451,0,1,FALSE,6,3,,4,5,0,4,5,3,3,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,13,0,TIMEOUT,,"","",,,,537,6,ASSUMED_HOSTILE,,,,,,21,2,FRIEND,510,266,0,1,FALSE,6,2,,4,5,0,4,6,3,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,14,0,TIMEOUT,,"","",,,,1545,6,ASSUMED_HOSTILE,,,,,,22,5,ASSUMED_FRIEND,347,392,0,1,FALSE,6,5,,4,5,0,4,6,4,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,15,0,TIMEOUT,,"","",,,,1550,1,UNKNOWN,,,,,,4,3,NEUTRAL,302,267,0,1,FALSE,1,3,,4,6,0,3,6,4,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,16,0,TIMEOUT,,"","",,,,1552,4,HOSTILE,,,,,,10,2,FRIEND,171,278,0,1,FALSE,4,2,,3,6,0,3,7,4,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,17,0,CLICKED,2,"","",,,,1952,5,ASSUMED_FRIEND,,366,346,3,NEUTRAL,15,3,NEUTRAL,216,513,0,1,FALSE,5,3,1,3,7,0,3,7,3,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,18,0,TIMEOUT,,"","",,,,1118,6,ASSUMED_HOSTILE,,,,,,23,5,ASSUMED_FRIEND,443,298,0,1,FALSE,6,5,,3,7,0,3,7,4,0,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,19,0,TIMEOUT,,"","",,,,1563,5,ASSUMED_FRIEND,,,,,,16,2,FRIEND,361,100,0,1,FALSE,5,2,,3,7,0,3,8,3,0,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,20,0,TIMEOUT,,"","",,,,1964,4,HOSTILE,,,,,,11,3,NEUTRAL,308,343,0,1,FALSE,4,3,,2,8,0,3,8,3,0,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,21,1,CLICKED,1140,"","",,,,1073,1,UNKNOWN,,205,221,6,ASSUMED_HOSTILE,5,6,ASSUMED_HOSTILE,205,221,0,1,FALSE,1,6,5,2,8,0,2,8,3,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,22,1,CLICKED,1535,"","",,,,518,5,ASSUMED_FRIEND,,161,535,6,ASSUMED_HOSTILE,17,6,ASSUMED_HOSTILE,161,535,0,1,FALSE,5,6,17,2,8,0,2,8,2,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,23,0,TIMEOUT,,"","",,,,740,1,UNKNOWN,,,,,,12,4,HOSTILE,637,494,0,1,FALSE,1,4,,3,8,0,1,8,2,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,24,0,TIMEOUT,,"","",,,,1992,1,UNKNOWN,,,,,,19,5,ASSUMED_FRIEND,376,514,0,1,FALSE,1,5,,3,8,0,0,8,3,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,25,0,TIMEOUT,,"","",,,,991,5,ASSUMED_FRIEND,,,,,,19,2,FRIEND,485,454,0,1,FALSE,5,2,,3,8,0,0,9,2,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,26,1,CLICKED,1307,"","",,,,1175,6,ASSUMED_HOSTILE,,163,189,2,FRIEND,5,2,FRIEND,163,189,0,1,FALSE,6,2,5,3,8,0,0,10,2,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,27,1,CLICKED,1414,"","",,,,1740,3,NEUTRAL,,302,448,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,302,448,0,1,FALSE,3,6,1,3,7,0,0,10,2,2,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,28,1,CLICKED,924,"","",,,,678,6,ASSUMED_HOSTILE,,282,457,4,HOSTILE,1,4,HOSTILE,282,457,0,1,FALSE,6,4,1,4,7,0,0,10,2,1,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,29,0,TIMEOUT,,"","",,,,1352,6,ASSUMED_HOSTILE,,,,,,17,1,UNKNOWN,408,643,0,1,FALSE,6,1,,4,7,0,1,10,2,0,0,0,24
120,uncertainty_radar,uncertainty,radar,monitoring,3,30,0,CLICKED,1049,"","",,,,1072,5,ASSUMED_FRIEND,,524,360,2,FRIEND,22,4,HOSTILE,608,331,0,1,FALSE,5,4,7,5,7,0,1,10,1,0,0,0,24
121,uncertainty_radar,uncertainty,radar,categoryLearning,,1,0,CLICKED,4531,ASSUMED_HOSTILE,HOSTILE,6,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,2,1,CLICKED,3684,ASSUMED_FRIEND,ASSUMED_FRIEND,5,5,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,3,1,CLICKED,3860,FRIEND,FRIEND,2,2,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,4,1,CLICKED,2321,HOSTILE,HOSTILE,4,4,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,5,1,CLICKED,2425,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,6,1,CLICKED,1710,UNKNOWN,UNKNOWN,1,1,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,7,1,CLICKED,1664,UNKNOWN,UNKNOWN,1,1,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,8,1,CLICKED,2891,ASSUMED_HOSTILE,ASSUMED_HOSTILE,6,6,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,9,1,CLICKED,2336,NEUTRAL,NEUTRAL,3,3,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,categoryLearning,,10,1,CLICKED,2063,ASSUMED_FRIEND,ASSUMED_FRIEND,5,5,1,,,"",,,,,"",,,"",,,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,practiceMonitoring,,1,1,CLICKED,2457,"","",,,,1257,4,HOSTILE,0,531,540,3,NEUTRAL,0,3,NEUTRAL,531,540,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,practiceMonitoring,,2,0,TIMEOUT,,"","",,,,1033,3,NEUTRAL,,,,,,1,5,ASSUMED_FRIEND,183,330,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,practiceMonitoring,,3,1,CLICKED,1504,"","",,,,1778,5,ASSUMED_FRIEND,2,196,405,6,ASSUMED_HOSTILE,2,6,ASSUMED_HOSTILE,196,405,,,,,,,,,,,,,,,,
121,uncertainty_radar,uncertainty,radar,monitoring,1,1,1,CLICKED,2342,"","",,,,1330,2,FRIEND,,266,231,6,ASSUMED_HOSTILE,6,6,ASSUMED_HOSTILE,266,231,0,1,FALSE,2,6,6,2,2,0,6,1,6,7,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,2,1,CLICKED,1316,"","",,,,1874,6,ASSUMED_HOSTILE,,303,232,2,FRIEND,6,2,FRIEND,303,232,0,1,FALSE,6,2,6,2,2,0,6,2,6,6,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,3,0,TIMEOUT,,"","",,,,701,6,ASSUMED_HOSTILE,,,,,,18,4,HOSTILE,602,305,0,1,FALSE,6,4,,3,2,0,6,2,6,5,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,4,0,TIMEOUT,,"","",,,,1350,6,ASSUMED_HOSTILE,,,,,,19,2,FRIEND,73,358,0,1,FALSE,6,2,,3,2,0,6,3,6,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,5,0,TIMEOUT,,"","",,,,534,5,ASSUMED_FRIEND,,,,,,12,1,UNKNOWN,407,269,0,1,FALSE,5,1,,3,2,0,7,3,5,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,6,1,CLICKED,4105,"","",,,,505,6,ASSUMED_HOSTILE,,207,409,1,UNKNOWN,20,1,UNKNOWN,207,409,0,1,FALSE,6,1,20,3,2,0,8,3,5,3,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,7,0,TIMEOUT,,"","",,,,1583,5,ASSUMED_FRIEND,,,,,,13,2,FRIEND,259,277,0,1,FALSE,5,2,,3,2,0,8,4,4,3,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,8,0,TIMEOUT,,"","",,,,1048,5,ASSUMED_FRIEND,,,,,,14,3,NEUTRAL,198,234,0,1,FALSE,5,3,,3,3,0,8,4,3,3,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,9,1,CLICKED,3124,"","",,,,861,2,FRIEND,,301,84,5,ASSUMED_FRIEND,6,5,ASSUMED_FRIEND,301,84,0,1,FALSE,2,5,6,3,3,0,8,3,4,3,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,10,0,TIMEOUT,,"","",,,,1297,3,NEUTRAL,,,,,,8,6,ASSUMED_HOSTILE,562,652,0,1,FALSE,3,6,,3,2,0,8,3,4,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,11,1,CLICKED,2189,"","",,,,1483,1,UNKNOWN,,502,286,3,NEUTRAL,0,3,NEUTRAL,502,286,0,1,FALSE,1,3,0,3,3,0,7,3,4,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,12,0,TIMEOUT,,"","",,,,717,1,UNKNOWN,,,,,,1,4,HOSTILE,418,313,0,1,FALSE,1,4,,4,3,0,6,3,4,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,13,0,TIMEOUT,,"","",,,,1446,1,UNKNOWN,,,,,,2,6,ASSUMED_HOSTILE,604,365,0,1,FALSE,1,6,,4,3,0,5,3,4,5,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,14,1,CLICKED,3439,"","",,,,1948,3,NEUTRAL,,448,559,5,ASSUMED_FRIEND,0,5,ASSUMED_FRIEND,448,559,0,1,FALSE,3,5,0,4,2,0,5,3,5,5,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,15,0,TIMEOUT,,"","",,,,1399,1,UNKNOWN,,,,,,3,5,ASSUMED_FRIEND,471,184,0,1,FALSE,1,5,,4,2,0,4,3,6,5,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,16,0,TIMEOUT,,"","",,,,1175,6,ASSUMED_HOSTILE,,,,,,2,5,ASSUMED_FRIEND,612,552,0,1,FALSE,6,5,,4,2,0,4,3,7,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,17,1,CLICKED,2856,"","",,,,1942,4,HOSTILE,,266,272,1,UNKNOWN,1,1,UNKNOWN,266,272,0,1,FALSE,4,1,1,3,2,0,5,3,7,4,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,18,1,CLICKED,2185,"","",,,,1094,1,UNKNOWN,,305,313,6,ASSUMED_HOSTILE,1,6,ASSUMED_HOSTILE,305,313,0,1,FALSE,1,6,1,3,2,0,4,3,7,5,0,0,24
121,uncertainty_radar,uncertainty,radar,monitoring,1,19,1,CLICKED,2442,"","",,,,1554,6,ASSUMED_HOSTILE,,156,437,4,HOSTILE,1,4,HOSTILE,156,437,0,1,FALSE,6,4,1,4,2,0,4,3,7,4,0,0,24
