id_participant,type,category_learning_trial,condition_experiment,tick,completed_by,participant_id,starting_time_trial,finishing_time_trial,reaction_time,category,category_id,category_selected,category_selected_id,correct,trained,practice_trial,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,monitoring_trial,trial_no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round,round
10,complete_category_learning_trial,3.0,5,660,CLICKED,10,1606899964922,1606899967424,2502,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,4.0,5,849,CLICKED,10,1606899969444,1606899971219,1775,ASSUMED_HOSTILE,6.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,5.0,5,1044,CLICKED,10,1606899973245,1606899975117,1872,UNKNOWN,1.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,6.0,5,1282,CLICKED,10,1606899977123,1606899979876,2753,NEUTRAL,3.0,ASSUMED_FRIEND,5,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,7.0,5,1492,CLICKED,10,1606899981883,1606899984083,2200,ASSUMED_FRIEND,5.0,ASSUMED_HOSTILE,6,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,8.0,5,1735,CLICKED,10,1606899986104,1606899988928,2824,NEUTRAL,3.0,ASSUMED_FRIEND,5,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,9.0,5,1969,CLICKED,10,1606899990944,1606899993618,2674,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,10.0,5,2132,CLICKED,10,1606899995644,1606899996879,1235,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,11.0,5,2297,CLICKED,10,1606899998885,1606900000173,1288,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,12.0,5,2574,CLICKED,10,1606900002184,1606900005714,3530,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,13.0,5,2742,CLICKED,10,1606900007725,1606900009072,1347,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,14.0,5,2964,CLICKED,10,1606900011084,1606900013519,2435,NEUTRAL,3.0,ASSUMED_FRIEND,5,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,15.0,5,3164,CLICKED,10,1606900015524,1606900017505,1981,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,16.0,5,3338,CLICKED,10,1606900019524,1606900020990,1466,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,complete_category_learning_trial,17.0,5,3499,CLICKED,10,1606900023006,1606900024212,1206,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,1.0,5,325,TIMEOUT,11,1606899979842,NA,NA,UNKNOWN,1.0,NA,NA,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,2.0,5,454,CLICKED,11,1606899985346,1606899987934,2588,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,3.0,5,673,CLICKED,11,1606899989940,1606899992320,2380,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,4.0,5,957,CLICKED,11,1606899994340,1606899997986,3646,ASSUMED_FRIEND,5.0,UNKNOWN,1,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,5.0,5,1137,CLICKED,11,1606900000002,1606900001600,1598,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,6.0,5,1301,CLICKED,11,1606900003620,1606900004864,1244,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,7.0,5,1523,CLICKED,11,1606900006881,1606900009310,2429,ASSUMED_HOSTILE,6.0,UNKNOWN,1,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,8.0,5,1744,CLICKED,11,1606900011321,1606900013726,2405,UNKNOWN,1.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,9.0,5,1932,CLICKED,11,1606900015743,1606900017490,1747,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,10.0,5,2095,CLICKED,11,1606900019501,1606900020754,1253,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,11.0,5,2415,CLICKED,11,1606900022760,1606900027142,4382,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,12.0,5,2664,CLICKED,11,1606900029161,1606900032138,2977,ASSUMED_FRIEND,5.0,ASSUMED_FRIEND,5,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,13.0,5,2814,CLICKED,11,1606900034161,1606900035120,959,ASSUMED_FRIEND,5.0,ASSUMED_FRIEND,5,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,complete_category_learning_trial,14.0,5,3131,CLICKED,11,1606900037141,1606900041467,4326,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,1.0,6,262,CLICKED,12,1606902572812,1606902577053,4241,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,2.0,6,638,TIMEOUT,12,1606902579070,NA,NA,HOSTILE,4.0,NA,NA,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,3.0,6,733,CLICKED,12,1606902584578,1606902586475,1897,UNKNOWN,1.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,4.0,6,962,CLICKED,12,1606902588490,1606902591052,2562,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,5.0,6,1197,CLICKED,12,1606902593069,1606902595764,2695,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,6.0,6,1399,CLICKED,12,1606902597770,1606902599803,2033,ASSUMED_FRIEND,5.0,ASSUMED_FRIEND,5,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,7.0,6,1587,CLICKED,12,1606902601810,1606902603555,1745,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,8.0,6,1778,CLICKED,12,1606902605570,1606902607387,1817,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,9.0,6,1972,CLICKED,12,1606902609410,1606902611267,1857,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,complete_category_learning_trial,10.0,6,2224,CLICKED,12,1606902613289,1606902616292,3003,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,1.0,6,325,TIMEOUT,13,1606902727119,NA,NA,FRIEND,2.0,NA,NA,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,2.0,6,462,CLICKED,13,1606902732621,1606902735368,2747,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,3.0,6,753,CLICKED,13,1606902737398,1606902741188,3790,UNKNOWN,1.0,ASSUMED_FRIEND,5,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,4.0,6,1078,CLICKED,13,1606902743195,1606902747679,4484,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,5.0,6,1362,CLICKED,13,1606902749698,1606902753355,3657,NEUTRAL,3.0,FRIEND,2,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,6.0,6,1532,CLICKED,13,1606902755376,1606902756761,1385,ASSUMED_FRIEND,5.0,FRIEND,2,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,7.0,6,1867,CLICKED,13,1606902758776,1606902763223,4447,HOSTILE,4.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,8.0,6,2069,CLICKED,13,1606902765238,1606902767268,2030,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,9.0,6,2272,CLICKED,13,1606902769277,1606902771319,2042,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,10.0,6,2606,CLICKED,13,1606902773338,1606902778002,4664,ASSUMED_FRIEND,5.0,ASSUMED_HOSTILE,6,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,11.0,6,2894,CLICKED,13,1606902780017,1606902783771,3754,UNKNOWN,1.0,ASSUMED_HOSTILE,6,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,12.0,6,3101,CLICKED,13,1606902785777,1606902787905,2128,ASSUMED_HOSTILE,6.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,13.0,6,3319,CLICKED,13,1606902789918,1606902792273,2355,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,14.0,6,3609,CLICKED,13,1606902794299,1606902798060,3761,ASSUMED_HOSTILE,6.0,ASSUMED_FRIEND,5,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,15.0,6,3985,TIMEOUT,13,1606902800080,NA,NA,NEUTRAL,3.0,NA,NA,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,16.0,6,4067,CLICKED,13,1606902805584,1606902807224,1640,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,17.0,6,4305,CLICKED,13,1606902809238,1606902811980,2742,HOSTILE,4.0,HOSTILE,4,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,18.0,6,4539,CLICKED,13,1606902814001,1606902816675,2674,ASSUMED_FRIEND,5.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,19.0,6,4700,CLICKED,13,1606902818700,1606902819891,1191,FRIEND,2.0,FRIEND,2,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,20.0,6,4923,CLICKED,13,1606902821899,1606902824355,2456,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,21.0,6,5125,CLICKED,13,1606902826380,1606902828389,2009,ASSUMED_FRIEND,5.0,ASSUMED_FRIEND,5,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,22.0,6,5367,CLICKED,13,1606902830398,1606902833220,2822,NEUTRAL,3.0,HOSTILE,4,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,23.0,6,5540,CLICKED,13,1606902835239,1606902836690,1451,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,24.0,6,5806,CLICKED,13,1606902838698,1606902842016,3318,HOSTILE,4.0,NEUTRAL,3,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,25.0,6,6093,CLICKED,13,1606902844039,1606902847744,3705,ASSUMED_HOSTILE,6.0,ASSUMED_HOSTILE,6,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,26.0,6,6270,CLICKED,13,1606902849758,1606902851295,1537,ASSUMED_FRIEND,5.0,ASSUMED_FRIEND,5,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,27.0,6,6486,CLICKED,13,1606902853321,1606902855600,2279,NEUTRAL,3.0,NEUTRAL,3,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,complete_category_learning_trial,28.0,6,6671,CLICKED,13,1606902857620,1606902859306,1686,UNKNOWN,1.0,UNKNOWN,1,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,complete_practice_trial,,1,425,TIMEOUT_practice,2,1606821964509,NA,NA,,,,,False,,0.0,1499.0,4,HOSTILE,NA,NA,NA,NA,NA,0.0,3,NEUTRAL,544.0,560.0,,,,,,,,,,,,,,,,,,
2,complete_practice_trial,,1,730,CLICKED_practice,2,1606821973278,1606821975604,2326,,,,,True,,1.0,1764.0,3,NEUTRAL,1,230,362,1,UNKNOWN,1.0,1,UNKNOWN,230.0,362.0,,,,,,,,,,,,,,,,,,
2,complete_practice_trial,,1,934,CLICKED_practice,2,1606821978195,1606821979690,1495,,,,,True,,2.0,585.0,1,UNKNOWN,2,265,324,2,FRIEND,2.0,2,FRIEND,265.0,324.0,,,,,,,,,,,,,,,,,,
3,complete_practice_trial,,1,240,CLICKED_practice,3,1606822000369,1606822001604,1235,,,,,True,,0.0,1575.0,4,HOSTILE,0,301,242,3,NEUTRAL,0.0,3,NEUTRAL,301.0,242.0,,,,,,,,,,,,,,,,,,
3,complete_practice_trial,,1,663,TIMEOUT_practice,3,1606822005071,NA,NA,,,,,False,,1.0,1464.0,3,NEUTRAL,NA,NA,NA,NA,NA,1.0,1,UNKNOWN,143.0,342.0,,,,,,,,,,,,,,,,,,
3,complete_practice_trial,,1,888,CLICKED_practice,3,1606822013873,1606822014563,690,,,,,True,,2.0,1819.0,1,UNKNOWN,2,383,398,2,FRIEND,2.0,2,FRIEND,383.0,398.0,,,,,,,,,,,,,,,,,,
4,complete_practice_trial,,2,215,CLICKED_practice,4,1606827224830,1606827228328,3498,,,,,False,,0.0,758.0,4,HOSTILE,3,450,175,6,ASSUMED_HOSTILE,0.0,3,NEUTRAL,197.0,400.0,,,,,,,,,,,,,,,,,,
4,complete_practice_trial,,2,349,CLICKED_practice,4,1606827231000,1606827232298,1298,,,,,False,,1.0,647.0,3,NEUTRAL,3,584,169,6,ASSUMED_HOSTILE,1.0,5,ASSUMED_FRIEND,309.0,597.0,,,,,,,,,,,,,,,,,,
4,complete_practice_trial,,2,483,CLICKED_practice,4,1606827235011,1606827236236,1225,,,,,True,,2.0,686.0,5,ASSUMED_FRIEND,2,439,331,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,439.0,331.0,,,,,,,,,,,,,,,,,,
5,complete_practice_trial,,2,383,TIMEOUT_practice,5,1606827460451,NA,NA,,,,,False,,0.0,733.0,4,HOSTILE,NA,NA,NA,NA,NA,0.0,3,NEUTRAL,671.0,221.0,,,,,,,,,,,,,,,,,,
5,complete_practice_trial,,2,684,CLICKED_practice,5,1606827469262,1606827471466,2204,,,,,True,,1.0,1809.0,3,NEUTRAL,1,549,194,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,549.0,194.0,,,,,,,,,,,,,,,,,,
5,complete_practice_trial,,2,954,CLICKED_practice,5,1606827474845,1606827476862,2017,,,,,True,,2.0,1373.0,5,ASSUMED_FRIEND,2,590,528,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,590.0,528.0,,,,,,,,,,,,,,,,,,
6,complete_practice_trial,,3,142,CLICKED_practice,6,1606831386411,1606831387409,998,,,,,True,,0.0,914.0,4,HOSTILE,0,520,467,3,NEUTRAL,0.0,3,NEUTRAL,520.0,467.0,,,,,,,,,,,,,,,,,,
6,complete_practice_trial,,3,348,CLICKED_practice,6,1606831390811,1606831392544,1733,,,,,True,,1.0,1391.0,3,NEUTRAL,1,281,149,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,281.0,149.0,,,,,,,,,,,,,,,,,,
6,complete_practice_trial,,3,554,CLICKED_practice,6,1606831395781,1606831397665,1884,,,,,True,,2.0,1217.0,5,ASSUMED_FRIEND,2,158,608,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,158.0,608.0,,,,,,,,,,,,,,,,,,
7,complete_practice_trial,,3,199,CLICKED_practice,7,1606831506569,1606831507632,1063,,,,,True,,0.0,931.0,4,HOSTILE,0,439,-5,3,NEUTRAL,0.0,3,NEUTRAL,439.0,-5.0,,,,,,,,,,,,,,,,,,
7,complete_practice_trial,,3,597,TIMEOUT_practice,7,1606831510594,NA,NA,,,,,False,,1.0,958.0,3,NEUTRAL,NA,NA,NA,NA,NA,1.0,5,ASSUMED_FRIEND,574.0,496.0,,,,,,,,,,,,,,,,,,
7,complete_practice_trial,,3,779,CLICKED_practice,7,1606831518564,1606831519221,657,,,,,True,,2.0,982.0,5,ASSUMED_FRIEND,2,456,272,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,456.0,272.0,,,,,,,,,,,,,,,,,,
8,complete_practice_trial,,4,296,CLICKED_practice,8,1606834523868,1606834527350,3482,,,,,False,,0.0,781.0,4,HOSTILE,3,145,105,2,FRIEND,0.0,3,NEUTRAL,361.0,496.0,,,,,,,,,,,,,,,,,,
8,complete_practice_trial,,4,670,TIMEOUT_practice,8,1606834530164,NA,NA,,,,,False,,1.0,745.0,3,NEUTRAL,NA,NA,NA,NA,NA,1.0,1,UNKNOWN,385.0,526.0,,,,,,,,,,,,,,,,,,
8,complete_practice_trial,,4,991,CLICKED_practice,8,1606834539035,1606834542120,3085,,,,,False,,2.0,1631.0,1,UNKNOWN,3,416,649,2,FRIEND,2.0,2,FRIEND,352.0,40.0,,,,,,,,,,,,,,,,,,
9,complete_practice_trial,,4,325,TIMEOUT_practice,9,1606834780946,NA,NA,,,,,False,,0.0,625.0,4,HOSTILE,NA,NA,NA,NA,NA,0.0,3,NEUTRAL,367.0,340.0,,,,,,,,,,,,,,,,,,
9,complete_practice_trial,,4,705,TIMEOUT_practice,9,1606834788870,NA,NA,,,,,False,,1.0,678.0,3,NEUTRAL,NA,NA,NA,NA,NA,1.0,1,UNKNOWN,122.0,107.0,,,,,,,,,,,,,,,,,,
9,complete_practice_trial,,4,1148,TIMEOUT_practice,9,1606834797958,NA,NA,,,,,False,,2.0,1993.0,1,UNKNOWN,NA,NA,NA,NA,NA,2.0,2,FRIEND,253.0,464.0,,,,,,,,,,,,,,,,,,
10,complete_practice_trial,,5,404,TIMEOUT_practice,10,1606900051620,NA,NA,,,,,False,,0.0,1082.0,4,HOSTILE,NA,NA,NA,NA,NA,0.0,3,NEUTRAL,257.0,211.0,,,,,,,,,,,,,,,,,,
10,complete_practice_trial,,5,675,CLICKED_practice,10,1606900059424,1606900062042,2618,,,,,True,,1.0,804.0,3,NEUTRAL,1,345,425,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,345.0,425.0,,,,,,,,,,,,,,,,,,
10,complete_practice_trial,,5,913,CLICKED_practice,10,1606900065907,1606900066811,904,,,,,True,,2.0,1860.0,5,ASSUMED_FRIEND,2,441,645,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,441.0,645.0,,,,,,,,,,,,,,,,,,
11,complete_practice_trial,,5,224,CLICKED_practice,11,1606900086034,1606900086998,964,,,,,True,,0.0,1524.0,4,HOSTILE,0,260,204,3,NEUTRAL,0.0,3,NEUTRAL,260.0,204.0,,,,,,,,,,,,,,,,,,
11,complete_practice_trial,,5,463,CLICKED_practice,11,1606900090707,1606900091772,1065,,,,,True,,1.0,1707.0,3,NEUTRAL,1,117,116,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,117.0,116.0,,,,,,,,,,,,,,,,,,
11,complete_practice_trial,,5,669,CLICKED_practice,11,1606900094624,1606900095905,1281,,,,,True,,2.0,850.0,5,ASSUMED_FRIEND,2,518,402,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,518.0,402.0,,,,,,,,,,,,,,,,,,
12,complete_practice_trial,,6,293,CLICKED_practice,12,1606902671646,1606902673884,2238,,,,,True,,0.0,1637.0,4,HOSTILE,0,497,184,3,NEUTRAL,0.0,3,NEUTRAL,497.0,184.0,,,,,,,,,,,,,,,,,,
12,complete_practice_trial,,6,510,CLICKED_practice,12,1606902677254,1606902678212,958,,,,,True,,1.0,1365.0,3,NEUTRAL,1,491,356,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,491.0,356.0,,,,,,,,,,,,,,,,,,
12,complete_practice_trial,,6,736,CLICKED_practice,12,1606902681668,1606902682748,1080,,,,,True,,2.0,1452.0,5,ASSUMED_FRIEND,2,332,290,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,332.0,290.0,,,,,,,,,,,,,,,,,,
13,complete_practice_trial,,6,333,CLICKED_practice,13,1606902905096,1606902908416,3320,,,,,False,,0.0,1344.0,4,HOSTILE,3,479,426,6,ASSUMED_HOSTILE,0.0,3,NEUTRAL,344.0,319.0,,,,,,,,,,,,,,,,,,
13,complete_practice_trial,,6,490,CLICKED_practice,13,1606902911034,1606902911567,533,,,,,False,,1.0,612.0,3,NEUTRAL,3,532,541,6,ASSUMED_HOSTILE,1.0,5,ASSUMED_FRIEND,347.0,507.0,,,,,,,,,,,,,,,,,,
13,complete_practice_trial,,6,923,TIMEOUT_practice,13,1606902915229,NA,NA,,,,,False,,2.0,1658.0,5,ASSUMED_FRIEND,NA,NA,NA,NA,NA,2.0,6,ASSUMED_HOSTILE,348.0,17.0,,,,,,,,,,,,,,,,,,
2,complete_monitoring_trial,,1,388,TIMEOUT_monitoring,2,1606821992208,NA,NA,,,,,False,,,825.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,18.0,3,NEUTRAL,228.0,280.0,0.0,1.0,0.0,False,6,3,NA,2.0,3.0,0.0,6.0,2.0,6.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,788,TIMEOUT_monitoring,2,1606822000214,NA,NA,,,,,False,,,1001.0,3,NEUTRAL,,NA,NA,NA,NA,8.0,4,HOSTILE,449.0,566.0,0.0,1.0,1.0,False,3,4,NA,3.0,2.0,0.0,6.0,2.0,6.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,1026,CLICKED_monitoring,2,1606822008861,1606822009964,1103,,,,,True,,,1647.0,1,UNKNOWN,,613,295,4,HOSTILE,0.0,4,HOSTILE,613.0,295.0,0.0,1.0,2.0,False,1,4,0,4.0,2.0,0.0,5.0,2.0,6.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,1433,TIMEOUT_monitoring,2,1606822013105,NA,NA,,,,,False,,,1130.0,2,FRIEND,,NA,NA,NA,NA,6.0,3,NEUTRAL,314.0,149.0,0.0,1.0,3.0,False,2,3,NA,4.0,3.0,0.0,5.0,1.0,6.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,1878,TIMEOUT_monitoring,2,1606822022014,NA,NA,,,,,False,,,1887.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,19.0,1,UNKNOWN,193.0,237.0,0.0,1.0,4.0,False,6,1,NA,4.0,3.0,0.0,6.0,1.0,6.0,4.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,2310,TIMEOUT_monitoring,2,1606822030664,NA,NA,,,,,False,,,1647.0,3,NEUTRAL,,NA,NA,NA,NA,6.0,5,ASSUMED_FRIEND,499.0,239.0,0.0,1.0,5.0,False,3,5,NA,4.0,2.0,0.0,6.0,1.0,7.0,4.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,2568,CLICKED_monitoring,2,1606822039098,1606822040810,1712,,,,,True,,,1444.0,1,UNKNOWN,,451,465,6,ASSUMED_HOSTILE,1.0,6,ASSUMED_HOSTILE,451.0,465.0,0.0,1.0,6.0,False,1,6,1,4.0,2.0,0.0,5.0,1.0,7.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,2983,TIMEOUT_monitoring,2,1606822044116,NA,NA,,,,,False,,,1298.0,1,UNKNOWN,,NA,NA,NA,NA,2.0,2,FRIEND,562.0,238.0,0.0,1.0,7.0,False,1,2,NA,4.0,2.0,0.0,4.0,2.0,7.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,3408,TIMEOUT_monitoring,2,1606822052618,NA,NA,,,,,False,,,1498.0,3,NEUTRAL,,NA,NA,NA,NA,9.0,2,FRIEND,519.0,640.0,0.0,1.0,8.0,False,3,2,NA,4.0,1.0,0.0,4.0,3.0,7.0,5.0,0.0,0.0,24.0,1.0
2,complete_monitoring_trial,,1,3844,TIMEOUT_monitoring,2,1606822061338,NA,NA,,,,,False,,,1722.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,6.0,4,HOSTILE,298.0,276.0,0.0,1.0,9.0,False,5,4,NA,5.0,1.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,24.0,1.0
